,bath,bhk,building_status,rate_persqft,area _insqft,location,property_type,construction_status,price
3901,3,3,1,5200,2150,Tellapur,1,0,111.8
3902,2,3,1,5453,1412,Tellapur,1,0,77.0
3903,3,3,1,5250,1597,Tellapur,1,0,83.84
3904,3,3,1,4781,1673,Tellapur,1,0,79.99
3905,3,3,1,4690,2132,Tellapur,1,0,99.99
3906,2,3,1,6019,1412,Tellapur,1,0,84.99
3907,2,3,1,5200,1432,Tellapur,1,0,74.46
3909,3,3,1,5009,1597,Tellapur,1,1,79.99
3910,3,3,1,5800,1538,Tellapur,1,0,89.2
3912,3,3,1,5800,2191,Tellapur,1,0,127.08
3913,3,3,1,5245,1792,Tellapur,1,0,93.99
3914,3,3,1,4781,1673,Tellapur,1,1,79.99
3915,3,3,0,5200,1792,Tellapur,1,0,93.18
3916,3,3,1,5000,1792,Tellapur,1,0,89.6
3917,2,3,1,5250,1432,Tellapur,1,0,75.18
3918,2,3,1,5099,1412,Tellapur,1,0,72.0
3919,3,3,1,5150,1792,Tellapur,1,0,92.29
3920,3,3,1,5150,1412,Tellapur,1,0,72.72
3921,2,3,1,5150,1432,Tellapur,1,0,73.75
3922,3,3,1,5250,2150,Tellapur,1,0,112.88
3923,2,3,1,5150,1412,Tellapur,1,0,72.72
3924,3,3,1,5150,1874,Tellapur,1,0,96.51
3925,3,3,1,5116,2150,Tellapur,1,1,109.99
3926,2,3,1,5200,1344,Tellapur,1,0,69.89
3927,3,3,1,5200,2208,Tellapur,1,0,114.82
3928,3,3,1,5049,1792,Tellapur,1,0,90.48
3929,3,3,1,4880,1792,Tellapur,1,0,87.45
3930,3,3,1,5150,1344,Tellapur,1,0,69.22
3931,3,3,1,5159,1570,Tellapur,1,0,81.0
3932,2,3,1,5320,1412,Tellapur,1,0,75.12
3933,2,3,1,5455,1432,Tellapur,1,0,78.12
3934,3,3,1,5200,2208,Tellapur,1,1,114.82
3935,2,3,1,5200,1412,Tellapur,1,1,73.42
3936,2,3,1,4700,1792,Tellapur,1,1,84.22
3937,2,3,1,4700,1874,Tellapur,1,0,88.08
3938,3,3,1,5500,1538,Tellapur,1,1,84.59
3939,3,3,1,5336,1874,Tellapur,1,0,100.0
3940,3,3,1,4700,1792,Tellapur,1,0,84.22
3941,2,3,1,4700,1792,Tellapur,1,0,84.22
3942,2,3,1,5524,1412,Tellapur,1,0,78.0
3943,3,3,1,4700,1673,Tellapur,1,1,78.63
3944,3,3,1,4700,2191,Tellapur,1,1,102.98
3945,3,3,1,4700,2150,Tellapur,1,1,101.05
3946,3,3,1,4700,1673,Tellapur,1,1,78.63
3947,3,3,1,4700,1597,Tellapur,1,1,75.06
3948,3,3,1,4701,1792,Tellapur,1,1,84.24
3949,3,3,1,4746,1538,Tellapur,1,1,72.99
3950,3,3,1,4701,2208,Tellapur,1,1,103.8
3951,2,3,1,4800,1344,Tellapur,1,1,64.51
3952,3,3,1,4700,2150,Tellapur,1,1,101.05
3953,3,3,1,4700,2132,Tellapur,1,1,100.2
3954,2,3,1,4700,2150,Tellapur,1,0,101.05
3955,3,3,1,5400,1597,Tellapur,1,0,86.24
3956,3,3,1,4700,1597,Tellapur,1,1,75.06
3957,3,3,1,5197,1597,Tellapur,1,0,83.0
3958,3,3,1,4700,2208,Tellapur,1,1,103.78
3959,3,3,1,4700,1687,Tellapur,1,1,79.29
3960,3,3,1,4700,1597,Tellapur,1,1,75.06
3961,3,3,1,5431,1344,Tellapur,1,1,72.99
3962,4,3,1,5200,3924,Tellapur,1,0,204.05
3963,2,3,1,5200,1412,Tellapur,1,1,73.42
3964,3,3,1,5200,1673,Tellapur,1,1,87.0
3965,3,3,1,4700,1673,Tellapur,1,0,78.63
3966,4,3,1,5200,3569,Tellapur,1,0,185.59
3967,3,3,1,5229,1874,Tellapur,1,0,97.99
3968,3,3,1,4700,1792,Tellapur,1,0,84.22
3969,3,3,1,5069,1874,Tellapur,1,0,94.99
3971,3,3,0,6363,1320,Tellapur,1,0,83.99
3972,3,3,1,5208,1344,Tellapur,1,0,70.0
3973,2,3,1,4700,1874,Tellapur,1,0,88.08
3974,3,3,1,5100,1344,Tellapur,1,0,68.54
3975,3,3,1,4700,1874,Tellapur,1,1,88.08
3976,3,3,1,4700,1673,Tellapur,1,1,78.63
3978,2,3,1,4700,1538,Tellapur,1,0,72.29
3979,2,3,1,4700,2191,Tellapur,1,0,102.98
3980,3,3,1,5400,2208,Tellapur,1,1,119.23
3983,3,3,1,4919,1673,Tellapur,1,0,82.29
3984,2,3,1,4700,2132,Tellapur,1,0,100.2
3985,2,3,1,4700,1597,Tellapur,1,1,75.06
3986,3,3,1,5250,1874,Tellapur,1,0,98.38
3987,3,3,1,5159,1570,Tellapur,1,0,81.0
3988,4,3,1,5900,3569,Tellapur,1,1,210.57
3989,3,3,1,5400,1344,Tellapur,1,1,72.58
3990,3,3,1,5656,1874,Tellapur,1,1,105.99
3991,3,3,1,5200,2150,Tellapur,1,0,111.8
3992,4,3,1,4700,3924,Tellapur,1,1,184.43
3993,3,3,1,4700,1874,Tellapur,1,1,88.08
3994,3,3,1,4700,1792,Tellapur,1,1,84.22
3996,3,3,1,5600,2150,Tellapur,1,1,120.4
3997,3,3,1,4700,2132,Tellapur,1,1,100.2
3998,3,3,1,4700,1687,Tellapur,1,1,79.29
3999,3,3,1,4700,1687,Tellapur,1,1,79.29
4000,3,3,1,4700,1687,Tellapur,1,0,79.29
4001,3,3,1,4746,1538,Tellapur,1,0,72.99
4002,3,3,1,4700,1874,Tellapur,1,0,88.08
4003,3,3,1,5500,2132,Tellapur,1,0,117.26
4004,3,3,1,5322,1597,Tellapur,1,0,84.99
4005,3,3,0,5336,1874,Tellapur,1,1,100.0
4006,2,3,1,4700,1874,Tellapur,1,1,88.08
4007,3,3,1,4700,2191,Tellapur,1,1,102.98
4008,3,3,1,5069,2150,Tellapur,1,0,108.98
4009,3,3,1,5069,1874,Tellapur,1,0,94.99
4010,3,3,1,5200,2132,Tellapur,1,0,110.86
4012,3,3,1,5096,1874,Tellapur,1,0,95.5
4013,3,3,1,5101,1874,Tellapur,1,0,95.59
4014,3,3,1,5580,1538,Tellapur,1,0,85.82
4015,3,3,1,5232,1673,Tellapur,1,0,87.53
4016,2,3,1,5282,1344,Tellapur,1,0,70.99
4019,3,3,1,5000,2191,Tellapur,1,0,109.55
4020,3,3,1,5250,1597,Tellapur,1,0,83.84
4021,3,3,1,5003,1344,Tellapur,1,0,67.24
4022,3,3,1,5000,2208,Tellapur,1,0,110.4
4023,3,3,1,5250,2150,Tellapur,1,0,112.88
4024,3,3,1,5000,2150,Tellapur,1,0,107.5
4025,3,3,1,5200,2150,Tellapur,1,1,111.8
4026,3,3,1,5631,1687,Tellapur,1,0,94.99
4027,3,3,1,5618,1673,Tellapur,1,0,93.99
4028,3,3,1,5250,1597,Tellapur,1,0,83.84
4029,3,3,1,5290,1673,Tellapur,1,0,88.5
4030,2,3,1,5345,1432,Tellapur,1,0,76.54
4031,3,3,1,5656,1874,Tellapur,1,1,105.99
4032,3,3,1,4662,1673,Tellapur,1,0,78.0
4033,4,3,1,5603,3569,Tellapur,1,0,199.97
4034,3,3,1,5000,1874,Tellapur,1,1,93.7
4035,3,3,1,5122,1874,Tellapur,1,1,95.99
4036,3,3,1,5029,2191,Tellapur,1,0,110.19
4037,3,3,1,5009,1597,Tellapur,1,1,79.99
4039,3,3,1,4901,1673,Tellapur,1,1,81.99
4040,3,3,1,5500,2150,Tellapur,1,0,118.25
4041,3,3,1,5511,1792,Tellapur,1,0,98.76
4042,3,3,1,5385,1597,Tellapur,1,0,86.0
4043,3,3,1,5273,1792,Tellapur,1,0,94.49
4044,3,3,1,5000,2208,Tellapur,1,0,110.4
4045,4,3,1,7645,3924,Tellapur,1,0,299.99
4047,4,3,1,5650,3569,Tellapur,1,0,201.65
4048,3,3,1,5601,1597,Tellapur,1,0,89.45
4049,3,3,1,5581,2150,Tellapur,1,0,119.99
4050,3,3,1,5524,1792,Tellapur,1,0,98.99
4053,3,3,1,5191,1538,Tellapur,1,0,79.84
4054,2,3,1,5262,1412,Tellapur,1,0,74.3
4055,3,3,1,5000,1597,Tellapur,1,0,79.85
4056,3,3,1,5000,2132,Tellapur,1,0,106.6
4057,4,3,1,7705,3569,Tellapur,1,0,274.99
4058,3,3,1,5000,1792,Tellapur,1,0,89.6
4059,3,3,1,5581,2150,Tellapur,1,0,119.99
4060,3,3,1,5602,1874,Tellapur,1,1,104.98
4061,3,3,1,5500,1597,Tellapur,1,0,87.84
4062,3,3,1,5150,2132,Tellapur,1,0,109.8
4063,3,3,1,5600,1792,Tellapur,1,0,100.35
4064,3,3,1,5364,1687,Tellapur,1,0,90.49
4065,3,3,1,5150,2208,Tellapur,1,0,113.71
4066,3,3,1,5100,1792,Tellapur,1,0,91.39
4068,3,3,1,5301,1792,Tellapur,1,0,94.99
4069,2,3,1,5150,1412,Tellapur,1,0,72.72
4070,3,3,1,5150,1597,Tellapur,1,0,82.25
4071,2,3,1,5150,1432,Tellapur,1,1,73.75
4072,3,3,1,5150,1597,Tellapur,1,0,82.25
4073,2,3,1,5100,1432,Tellapur,1,0,73.03
4074,2,3,1,4700,2150,Tellapur,1,1,101.05
4075,3,3,1,5200,1597,Tellapur,1,0,83.04
4076,2,3,1,5100,1412,Tellapur,1,0,72.01
4077,3,3,1,5199,2208,Tellapur,1,0,114.79
4078,3,3,1,5200,1673,Tellapur,1,0,87.0
4079,2,3,1,5200,1412,Tellapur,1,0,73.42
4080,3,3,1,5150,1874,Tellapur,1,0,96.51
4081,3,3,1,5600,2150,Tellapur,1,0,120.4
4082,2,3,1,5293,1432,Tellapur,1,1,75.8
4083,3,3,1,5500,1673,Tellapur,1,0,92.02
4084,3,3,1,5500,1874,Tellapur,1,0,103.07
4085,3,3,1,5000,2132,Tellapur,1,1,106.6
4086,3,3,1,5140,1673,Tellapur,1,0,85.99
4087,3,3,1,5122,1874,Tellapur,1,1,95.99
4088,3,3,1,5200,1687,Tellapur,1,1,87.72
4089,2,3,1,5000,1432,Tellapur,1,1,71.6
4090,3,3,1,5200,2208,Tellapur,1,0,114.82
4091,3,3,1,5150,1687,Tellapur,1,0,86.88
4092,3,3,1,5150,1597,Tellapur,1,0,82.25
4093,2,3,1,5250,1412,Tellapur,1,1,74.13
4095,3,3,1,5000,1597,Tellapur,1,1,79.85
4096,3,3,1,5500,1792,Tellapur,1,0,98.56
4097,2,3,1,5300,1432,Tellapur,1,1,75.9
4098,2,3,1,5000,1412,Tellapur,1,0,70.6
4099,3,3,1,5679,1673,Tellapur,1,0,95.01
4100,3,3,1,5300,2208,Tellapur,1,1,117.02
4101,3,3,1,5140,1673,Tellapur,1,0,85.99
4102,3,3,1,5200,2150,Tellapur,1,0,111.8
4103,3,3,1,5399,1874,Tellapur,1,0,101.18
4104,2,3,1,5200,1432,Tellapur,1,0,74.46
4105,3,3,1,5400,2191,Tellapur,1,0,118.31
4106,2,3,1,5949,1412,Tellapur,1,0,84.0
4107,2,3,1,5199,1412,Tellapur,1,0,73.41
4108,2,3,1,5200,1344,Tellapur,1,0,69.89
4109,3,3,1,5659,2191,Tellapur,1,1,123.99
4110,3,3,1,5675,2132,Tellapur,1,1,120.99
4111,2,3,1,5586,1432,Tellapur,1,1,79.99
4112,3,3,1,5635,1597,Tellapur,1,1,89.99
4113,3,3,1,5200,1673,Tellapur,1,0,87.0
4115,3,3,1,5305,2150,Tellapur,1,0,114.06
4116,2,3,1,5311,1412,Tellapur,1,1,74.99
4117,3,3,1,5753,1344,Tellapur,1,1,77.32
4118,3,3,1,5678,1673,Tellapur,1,1,94.99
4119,3,3,1,5400,2208,Tellapur,1,0,119.23
4120,3,3,1,5259,1597,Tellapur,1,0,83.99
4121,3,3,1,5200,1538,Tellapur,1,0,79.98
4122,3,3,1,5580,1792,Tellapur,1,1,99.99
4123,3,3,1,5031,1590,Tellapur,1,0,79.99
4124,3,3,1,5200,2150,Tellapur,1,0,111.8
4125,3,3,1,5389,2208,Tellapur,1,0,118.99
4126,3,3,1,5598,1792,Tellapur,1,1,100.32
4127,3,3,1,5300,1597,Tellapur,1,0,84.64
4128,3,3,1,5623,1687,Tellapur,1,1,94.86
4129,3,3,1,5334,1687,Tellapur,1,0,89.98
4130,3,3,1,5322,1597,Tellapur,1,0,84.99
4131,3,3,1,5400,1597,Tellapur,1,0,86.24
4132,3,3,1,6670,1874,Tellapur,1,1,125.0
4133,3,3,1,5500,2132,Tellapur,1,1,117.26
4134,3,3,0,6976,2150,Tellapur,1,1,149.98
4135,3,3,1,5260,1673,Tellapur,1,0,88.0
4136,3,3,1,6511,2150,Tellapur,1,1,139.99
4137,3,3,1,5379,1673,Tellapur,1,1,89.99
4138,3,3,1,5347,2132,Tellapur,1,0,114.0
4139,2,3,1,5350,1412,Tellapur,1,0,75.54
4140,3,3,1,5349,1673,Tellapur,1,0,89.49
4141,3,3,1,5300,1792,Tellapur,1,0,94.98
4142,3,3,1,6711,2150,Tellapur,1,1,144.29
4143,3,3,1,5857,1673,Tellapur,1,0,97.99
4144,3,3,1,5200,1687,Tellapur,1,0,87.72
4145,3,3,1,5600,1874,Tellapur,1,0,104.94
4146,3,3,1,5400,1874,Tellapur,1,0,101.2
4147,3,3,1,5000,1597,Tellapur,1,0,79.85
4148,3,3,1,5200,1792,Tellapur,1,0,93.18
4149,2,3,1,5200,1432,Tellapur,1,0,74.46
4150,3,3,1,5200,1687,Tellapur,1,0,87.72
4151,3,3,1,5200,1344,Tellapur,1,0,69.89
4152,2,3,1,5446,1432,Tellapur,1,1,77.99
4153,2,3,1,5400,1432,Tellapur,1,0,77.33
4154,3,3,1,5600,2150,Tellapur,1,0,120.4
4155,2,3,1,5300,1432,Tellapur,1,0,75.9
4156,2,3,1,5594,1412,Tellapur,1,1,78.99
4157,3,3,1,5400,1344,Tellapur,1,0,72.58
4158,3,3,1,5300,1673,Tellapur,1,0,88.67
4159,3,3,1,5200,2191,Tellapur,1,0,113.93
4160,3,3,1,5005,1858,Tellapur,1,0,92.99
4161,3,3,1,5000,1660,Tellapur,1,0,83.0
4162,3,3,1,5259,1597,Tellapur,1,1,83.99
4163,3,3,0,4968,1570,Tellapur,1,0,78.0
4164,3,3,0,5025,1731,Tellapur,1,0,86.98
4165,3,3,1,4753,1683,Tellapur,1,0,79.99
4166,3,3,1,5259,1597,Tellapur,1,0,83.99
4167,2,3,1,5656,1432,Tellapur,1,1,80.99
4168,2,3,1,5300,1412,Tellapur,1,0,74.84
4169,3,3,1,5933,2191,Tellapur,1,1,129.99
4170,2,3,1,5524,1412,Tellapur,1,1,78.0
4171,3,3,1,5300,2191,Tellapur,1,0,116.12
4172,3,3,1,5887,2208,Tellapur,1,0,129.98
4173,3,3,1,5409,1673,Tellapur,1,0,90.49
4174,3,3,1,5350,1687,Tellapur,1,0,90.25
4175,2,3,1,5500,1432,Tellapur,1,1,78.76
4176,3,3,1,5300,1792,Tellapur,1,0,94.98
4177,3,3,1,6786,1874,Tellapur,1,1,127.17
4178,3,3,1,5300,1344,Tellapur,1,0,71.23
4179,3,3,1,5400,1874,Tellapur,1,0,101.2
4180,3,3,1,6670,1874,Tellapur,1,1,125.0
4181,3,3,1,5500,1687,Tellapur,1,1,92.78
4182,3,3,1,5500,1687,Tellapur,1,0,92.78
4183,3,3,1,5300,1687,Tellapur,1,0,89.41
4184,3,3,1,5350,1597,Tellapur,1,1,85.44
4185,2,3,1,5500,1412,Tellapur,1,1,77.66
4186,3,3,1,5350,2132,Tellapur,1,0,114.06
4187,3,3,1,5398,1687,Tellapur,1,0,91.06
4189,3,3,1,5500,1597,Tellapur,1,1,87.84
4190,3,3,1,5500,1673,Tellapur,1,1,92.02
4191,3,3,1,5322,1597,Tellapur,1,1,84.99
4192,3,3,1,5350,1874,Tellapur,1,0,100.26
4193,3,3,1,5300,2132,Tellapur,1,0,113.0
4194,3,3,1,5300,1874,Tellapur,1,1,99.32
4195,3,3,1,5299,2132,Tellapur,1,0,112.97
4196,3,3,1,5140,1673,Tellapur,1,0,85.99
4197,3,3,1,5350,1597,Tellapur,1,0,85.44
4198,3,3,1,5400,2132,Tellapur,1,0,115.13
4199,3,3,1,5500,1792,Tellapur,1,1,98.56
4200,3,3,1,5300,1874,Tellapur,1,0,99.32
4201,2,3,1,5311,1412,Tellapur,1,1,74.99
4202,3,3,1,5379,1673,Tellapur,1,0,89.99
4203,3,3,1,5400,1597,Tellapur,1,0,86.24
4204,3,3,1,5350,1344,Tellapur,1,0,71.9
4205,2,3,1,5307,1432,Tellapur,1,0,76.0
4206,3,3,1,5500,2208,Tellapur,1,1,121.44
4207,3,3,1,6195,1874,Tellapur,1,0,116.09
4208,3,3,1,5304,1874,Tellapur,1,1,99.4
4210,3,3,1,5300,1597,Tellapur,1,1,84.64
4211,3,3,1,5344,1673,Tellapur,1,0,89.41
4212,3,3,1,5300,1687,Tellapur,1,0,89.41
4213,3,3,1,5631,2131,Tellapur,1,0,120.0
4214,3,3,1,5580,1344,Tellapur,1,0,75.0
4215,3,3,1,5350,2191,Tellapur,1,0,117.22
4216,3,3,1,5628,2132,Tellapur,1,0,119.99
4217,3,3,1,5300,1673,Tellapur,1,0,88.67
4218,3,3,1,5350,1792,Tellapur,1,0,95.87
4219,3,3,1,5497,1687,Tellapur,1,0,92.73
4220,3,3,1,4637,2191,Tellapur,1,0,101.6
4221,3,3,1,5350,1673,Tellapur,1,0,89.51
4222,3,3,1,5350,1874,Tellapur,1,0,100.26
4223,3,3,1,5259,1597,Tellapur,1,0,83.99
4224,2,3,1,5350,1432,Tellapur,1,0,76.61
4225,3,3,1,6403,1874,Tellapur,1,1,119.99
4226,4,3,1,5600,3924,Tellapur,1,0,219.74
4227,4,3,1,5600,3569,Tellapur,1,0,199.86
4228,3,3,1,5350,1597,Tellapur,1,0,85.44
4229,3,3,1,5500,2150,Tellapur,1,1,118.25
4230,3,3,1,5259,1597,Tellapur,1,1,83.99
4231,3,3,1,5400,1687,Tellapur,1,0,91.1
4232,3,3,1,5600,1687,Tellapur,1,1,94.47
4233,3,3,1,4651,2150,Tellapur,1,1,100.0
4234,3,3,1,5336,1874,Tellapur,1,1,100.0
4235,3,3,1,6976,2150,Tellapur,1,1,149.98
4236,3,3,1,6511,2150,Tellapur,1,1,139.99
4237,3,3,1,5350,1792,Tellapur,1,1,95.87
4238,3,3,1,5300,2150,Tellapur,1,0,113.95
4239,3,3,1,5500,1874,Tellapur,1,1,103.07
4240,3,3,1,5580,1792,Tellapur,1,0,99.99
4241,3,3,1,5400,2150,Tellapur,1,0,116.1
4242,3,3,1,5572,1687,Tellapur,1,0,94.0
4243,3,3,1,5336,1874,Tellapur,1,0,100.0
4244,3,3,1,6424,1792,Tellapur,1,0,115.12
4245,3,3,1,5600,1792,Tellapur,1,1,100.35
4246,3,3,1,5350,1792,Tellapur,1,0,95.87
4247,3,3,1,5350,2132,Tellapur,1,1,114.06
4248,3,3,1,4651,2150,Tellapur,1,0,100.0
4249,4,3,1,5350,3569,Tellapur,1,0,190.94
4250,3,3,1,5952,1344,Tellapur,1,0,79.99
4251,3,3,1,5300,1597,Tellapur,1,0,84.64
4252,3,3,1,5500,2132,Tellapur,1,1,117.26
4253,3,3,1,4743,1792,Tellapur,1,0,84.99
4254,3,3,1,5702,1673,Tellapur,1,1,95.39
4255,3,3,1,5597,1792,Tellapur,1,1,100.3
4256,4,3,1,6444,3569,Tellapur,1,1,229.99
4257,3,3,1,5800,2132,Tellapur,1,0,123.66
4258,3,3,1,5400,1673,Tellapur,1,0,90.34
4259,3,3,1,5572,1597,Tellapur,1,1,88.98
4260,3,3,1,5300,1687,Tellapur,1,1,89.41
4261,3,3,1,5300,1597,Tellapur,1,0,84.64
4262,3,3,1,5299,1673,Tellapur,1,0,88.65
4263,3,3,1,5240,1440,Tellapur,1,0,75.46
4264,3,3,1,5400,1792,Tellapur,1,0,96.77
4265,3,3,1,5600,1792,Tellapur,1,0,100.35
4266,3,3,1,5800,1687,Tellapur,1,0,97.85
4268,3,3,1,5275,1687,Tellapur,1,0,88.99
4269,3,3,1,5069,1874,Tellapur,1,0,94.99
4270,2,3,1,5524,1412,Tellapur,1,0,78.0
4271,3,3,1,5512,1687,Tellapur,1,0,92.99
4272,2,3,1,6168,1432,Tellapur,1,0,88.33
4273,3,3,1,5300,1792,Tellapur,1,1,94.98
4274,3,3,1,5255,2150,Tellapur,1,1,112.98
4275,3,3,1,4777,1570,Tellapur,1,0,75.0
4276,3,3,1,5400,1687,Tellapur,1,0,91.1
4277,3,3,1,5322,1597,Tellapur,1,0,84.99
4278,3,3,1,5558,1673,Tellapur,1,0,92.99
4279,3,3,1,6046,2150,Tellapur,2,1,129.99
4280,3,3,1,6052,1687,Tellapur,1,1,102.1
4281,3,3,1,5800,2132,Tellapur,1,1,123.66
4282,3,3,1,5813,1792,Tellapur,1,0,104.17
4284,3,3,1,6711,2150,Tellapur,1,1,144.29
4285,2,3,1,6075,1432,Tellapur,1,0,86.99
4286,3,3,1,5412,1792,Tellapur,1,0,96.98
4287,3,3,1,5800,1874,Tellapur,1,0,108.69
4288,3,3,0,5400,1597,Tellapur,1,0,86.24
4289,2,3,1,6068,1432,Tellapur,1,0,86.89
4290,2,3,1,5594,1412,Tellapur,1,0,78.99
4291,3,3,1,6000,1874,Tellapur,1,1,112.44
4292,3,3,1,5336,1874,Tellapur,1,0,100.0
4293,3,3,0,5300,1673,Tellapur,1,0,88.67
4294,3,3,1,5322,1597,Tellapur,1,0,84.99
4295,3,3,1,5300,1673,Tellapur,1,1,88.67
4296,3,3,1,5017,1673,Tellapur,1,0,83.93
4297,3,3,1,5476,2191,Tellapur,1,0,119.98
4298,3,3,1,5300,1597,Tellapur,1,0,84.64
4299,3,3,1,5300,1538,Tellapur,1,0,81.51
4300,3,3,1,5200,2132,Tellapur,1,0,110.86
4301,3,3,1,5000,1874,Tellapur,1,0,93.7
4302,3,3,1,5000,1673,Tellapur,1,0,83.65
4303,3,3,1,5221,1344,Tellapur,1,0,70.17
4304,3,3,1,5200,2132,Tellapur,1,1,110.86
4305,3,3,1,5399,2132,Tellapur,1,0,115.11
4307,3,3,1,5300,1597,Tellapur,1,0,84.64
4308,3,3,1,5006,1538,Tellapur,1,0,76.99
4309,3,3,1,5600,1597,Tellapur,1,0,89.43
4310,3,3,1,5385,1597,Tellapur,1,1,86.0
4311,2,3,1,5524,1412,Tellapur,1,1,78.0
4312,2,3,1,5369,1432,Tellapur,1,0,76.88
4313,3,3,1,5300,1874,Tellapur,1,0,99.32
4314,3,3,1,5300,1687,Tellapur,1,0,89.41
4315,3,3,1,4743,1792,Tellapur,1,0,84.99
4317,3,3,1,5349,1687,Tellapur,1,0,90.24
4318,3,3,1,5349,1792,Tellapur,1,0,95.85
4319,3,3,1,5259,1597,Tellapur,1,0,83.99
4320,3,3,1,5401,1597,Tellapur,1,0,86.25
4321,3,3,1,5393,2132,Tellapur,1,0,114.98
4322,2,3,1,4958,1432,Tellapur,1,0,71.0
4323,3,3,1,5189,1792,Tellapur,1,0,92.99
4324,3,3,1,5260,1673,Tellapur,1,1,88.0
4325,3,3,1,5282,1344,Tellapur,1,0,70.99
4326,2,3,1,5300,1432,Tellapur,1,0,75.9
4327,3,3,1,5275,1687,Tellapur,1,1,88.99
4328,3,3,1,5331,1538,Tellapur,1,1,81.99
4329,3,3,1,5580,1344,Tellapur,1,1,75.0
4330,3,3,1,5300,1673,Tellapur,1,0,88.67
4331,3,3,1,5800,1597,Tellapur,1,0,92.63
4332,3,3,1,5301,1874,Tellapur,1,0,99.34
4333,2,3,1,5516,1432,Tellapur,1,1,78.99
4334,3,3,1,5331,1538,Tellapur,1,0,81.99
4335,3,3,1,5613,1597,Tellapur,1,0,89.64
4336,3,3,1,5690,1687,Tellapur,1,1,95.99
4337,3,3,1,5300,1673,Tellapur,1,0,88.67
4338,3,3,1,5031,1570,Tellapur,1,0,78.99
4339,3,3,1,5603,2150,Tellapur,1,1,120.46
4340,3,3,1,5950,1874,Tellapur,1,1,111.5
4341,3,3,1,5300,2208,Tellapur,1,0,117.02
4342,3,3,1,5639,1792,Tellapur,1,0,101.05
4343,3,3,1,6786,1874,Tellapur,1,1,127.17
4344,3,3,1,5505,1344,Tellapur,1,1,73.99
4345,2,3,1,5586,1432,Tellapur,1,0,79.99
4346,3,3,1,5505,1344,Tellapur,1,1,73.99
4347,3,3,1,5009,1597,Tellapur,1,0,79.99
4348,3,3,1,5300,2132,Tellapur,1,0,113.0
4349,3,3,1,5337,1597,Tellapur,1,0,85.23
4350,3,3,1,4899,2003,Tellapur,1,0,98.13
4351,3,3,1,4716,1590,Tellapur,1,0,74.98
4352,2,3,1,5665,1412,Tellapur,1,1,79.99
4353,3,3,1,5350,1687,Tellapur,1,0,90.25
4354,3,3,1,5350,1874,Tellapur,1,0,100.26
4355,3,3,1,5399,1687,Tellapur,1,0,91.08
4356,3,3,1,5300,1344,Tellapur,1,0,71.23
4357,3,3,1,4679,1731,Tellapur,1,0,80.99
4358,3,3,1,5300,1597,Tellapur,1,1,84.64
4359,2,3,1,5302,1432,Tellapur,1,1,75.92
4360,3,3,1,6403,1874,Tellapur,1,1,119.99
4361,3,3,1,5282,1344,Tellapur,1,0,70.99
4362,3,3,1,5319,1673,Tellapur,1,0,88.99
4365,3,3,1,5300,1874,Tellapur,1,0,99.32
4366,4,3,1,4841,3924,Tellapur,1,1,189.96
4367,3,3,1,7699,2208,Tellapur,1,1,169.99
4368,3,3,1,6846,2191,Tellapur,1,1,150.0
4369,3,3,1,4690,2132,Tellapur,1,1,99.99
4370,3,3,1,5080,1673,Tellapur,1,1,84.99
4371,3,3,1,5580,1344,Tellapur,1,1,75.0
4372,3,3,1,5022,1792,Tellapur,1,1,89.99
4373,3,3,1,5869,1874,Tellapur,1,1,109.99
4374,3,3,1,5260,1673,Tellapur,1,0,88.0
4375,3,3,1,5500,2191,Tellapur,1,0,120.5
4376,3,3,1,5500,1538,Tellapur,1,0,84.59
4377,3,3,0,5030,1673,Tellapur,1,0,84.15
4378,3,3,1,5500,1874,Tellapur,1,0,103.07
4379,3,3,1,5500,2208,Tellapur,1,0,121.44
4380,3,3,1,5500,2132,Tellapur,1,0,117.26
4381,3,3,1,5000,1597,Tellapur,1,1,79.85
4382,3,3,1,5500,1597,Tellapur,1,0,87.84
4383,3,3,1,5500,1687,Tellapur,1,0,92.78
4384,3,3,1,5546,1673,Tellapur,1,0,92.78
4385,3,3,1,5500,1673,Tellapur,1,0,92.02
4386,2,3,1,5500,1673,Tellapur,1,0,92.02
4387,3,3,1,5751,1792,Tellapur,1,0,103.06
4388,3,3,1,6869,2191,Tellapur,1,0,150.5
4389,2,3,1,5500,2150,Tellapur,1,0,118.25
4390,3,3,1,5501,1597,Tellapur,1,0,87.85
4391,3,3,1,5200,1874,Tellapur,1,0,97.45
4392,3,3,1,5500,1538,Tellapur,1,0,84.59
4393,3,3,1,5200,2132,Tellapur,1,0,110.86
4394,3,3,1,5200,2208,Tellapur,1,0,114.82
4395,2,3,1,5500,1344,Tellapur,1,0,73.92
4396,2,3,1,5500,1597,Tellapur,1,0,87.84
4397,3,3,1,5500,2132,Tellapur,1,0,117.26
4398,3,3,1,4976,1673,Tellapur,1,0,83.25
4399,3,3,1,5505,1792,Tellapur,1,0,98.65
4400,3,3,1,5500,1538,Tellapur,1,0,84.59
4401,3,3,1,5500,1673,Tellapur,1,0,92.02
4402,3,3,1,5177,1792,Tellapur,1,0,92.77
4403,3,3,1,5000,1538,Tellapur,1,0,76.9
4404,3,3,1,5500,1538,Tellapur,1,0,84.59
4405,3,3,1,5500,1597,Tellapur,1,0,87.84
4406,3,3,1,5500,1792,Tellapur,1,0,98.56
